payment_id,customer_id,amount,payment_method,status,failure_reason,attempt_number,created_at
pay_01296,cust_0864,4999,wallet,success,,1,2026-08-06T04:35:57.932894
pay_01297,cust_0691,299,netbanking,success,,1,2026-08-05T22:14:57.932899
pay_01298,cust_0568,9999,netbanking,success,,1,2026-08-14T09:20:57.932904
pay_01299,cust_1012,299,upi,failed,authentication_failed,2,2026-08-17T06:18:57.932910
pay_01300,cust_0419,4999,upi,success,,3,2026-08-12T03:42:57.932915
pay_01301,cust_0835,199,wallet,success,,1,2026-07-28T23:44:57.932920
pay_01302,cust_1336,9999,wallet,failed,timeout,1,2026-08-06T09:13:57.932924
pay_01303,cust_0367,1999,wallet,success,,2,2026-08-19T05:03:57.932929
pay_01304,cust_0975,9999,card,failed,authentication_failed,2,2026-07-26T22:48:57.932934
pay_01305,cust_1355,1999,upi,success,,2,2026-08-11T06:09:57.932939
pay_01306,cust_1488,9999,netbanking,success,,2,2026-08-09T22:08:57.932944
pay_01307,cust_0678,199,wallet,success,,2,2026-07-29T01:17:57.932948
pay_01308,cust_0384,499,upi,failed,timeout,1,2026-08-13T12:47:57.932954
pay_01309,cust_1214,499,card,failed,authentication_failed,1,2026-08-06T13:43:57.932959
pay_01310,cust_0659,199,upi,success,,2,2026-08-11T17:13:57.932964
pay_01311,cust_1052,1999,upi,failed,limit_exceeded,1,2026-08-06T14:21:57.932969
pay_01312,cust_1393,199,card,failed,limit_exceeded,2,2026-08-01T01:23:57.932973
pay_01313,cust_1395,2499,upi,success,,1,2026-08-09T23:35:57.932978
pay_01314,cust_0452,299,upi,success,,1,2026-08-08T16:18:57.932983
pay_01315,cust_1148,999,wallet,success,,1,2026-08-19T13:06:57.932987
pay_01316,cust_0789,1499,netbanking,failed,bank_error,1,2026-07-22T13:23:57.932992
pay_01317,cust_1261,2499,netbanking,failed,bank_error,2,2026-08-21T19:01:57.932997
pay_01318,cust_0456,1999,card,success,,1,2026-08-22T03:19:57.933001
pay_01319,cust_0062,299,wallet,success,,3,2026-08-04T00:48:57.933006
pay_01320,cust_1177,499,wallet,success,,1,2026-08-20T01:42:57.933010
pay_01321,cust_1218,199,card,success,,1,2026-07-29T10:06:57.933016
pay_01322,cust_1429,4999,wallet,success,,1,2026-07-29T21:50:57.933021
pay_01323,cust_0649,999,wallet,success,,1,2026-08-17T21:36:57.933025
pay_01324,cust_0062,199,wallet,success,,1,2026-07-31T23:40:57.933030
pay_01325,cust_1170,4999,card,success,,1,2026-08-20T15:21:57.933034
pay_01326,cust_0763,9999,upi,success,,1,2026-08-08T10:42:57.933039
pay_01327,cust_0733,499,upi,success,,1,2026-07-28T21:45:57.933043
pay_01328,cust_0866,999,card,success,,2,2026-07-27T08:20:57.933049
pay_01329,cust_0417,4999,upi,success,,2,2026-08-17T10:42:57.933053
pay_01330,cust_1150,999,wallet,success,,2,2026-08-16T18:39:57.933058
pay_01331,cust_1427,4999,card,success,,3,2026-07-26T12:40:57.933062
pay_01332,cust_1469,1999,wallet,success,,1,2026-08-14T16:54:57.933067
pay_01333,cust_0745,999,wallet,success,,1,2026-08-05T04:51:57.933072
pay_01334,cust_0238,999,upi,success,,1,2026-08-02T09:06:57.933077
pay_01335,cust_1218,999,card,success,,1,2026-08-05T14:37:57.933081
pay_01336,cust_0100,2499,upi,failed,timeout,1,2026-08-16T03:10:57.933086
pay_01337,cust_1115,1999,wallet,failed,limit_exceeded,2,2026-07-26T00:49:57.933091
pay_01338,cust_0112,199,card,success,,2,2026-08-12T12:33:57.933095
pay_01339,cust_1169,1999,upi,success,,1,2026-07-30T05:10:57.933100
pay_01340,cust_0555,199,wallet,success,,1,2026-08-10T11:07:57.933105
pay_01341,cust_1394,199,upi,success,,1,2026-08-10T06:18:57.933110
pay_01342,cust_1142,1999,card,failed,timeout,1,2026-08-07T00:15:57.933116
pay_01343,cust_1479,299,netbanking,success,,1,2026-08-03T05:42:57.933120
pay_01344,cust_0316,199,upi,success,,1,2026-08-01T08:00:57.933125
pay_01345,cust_1095,499,wallet,success,,1,2026-08-02T08:38:57.933130
pay_01346,cust_0828,499,netbanking,success,,1,2026-07-31T01:39:57.933134
pay_01347,cust_0935,499,upi,success,,1,2026-08-12T23:48:57.933140
pay_01348,cust_0817,999,netbanking,success,,1,2026-08-20T12:17:57.933146
pay_01349,cust_0525,199,wallet,success,,1,2026-07-28T22:45:57.933150
pay_01350,cust_0758,499,card,failed,bank_error,1,2026-07-30T11:56:57.933155
pay_01351,cust_0090,1499,upi,success,,1,2026-08-08T16:53:57.933160
pay_01352,cust_1290,1499,upi,success,,2,2026-08-10T19:02:57.933165
pay_01353,cust_1113,2499,netbanking,success,,1,2026-07-31T00:03:57.933170
pay_01354,cust_0284,4999,wallet,failed,limit_exceeded,1,2026-08-12T11:32:57.933175
pay_01355,cust_1007,299,netbanking,success,,1,2026-08-14T14:01:57.933179
pay_01356,cust_0771,1999,card,success,,3,2026-08-03T01:21:57.933184
pay_01357,cust_0073,1999,wallet,success,,1,2026-07-27T07:46:57.933189
pay_01358,cust_0370,199,upi,success,,1,2026-08-13T19:50:57.933194
pay_01359,cust_0347,1499,card,success,,1,2026-07-25T18:56:57.933198
pay_01360,cust_0020,9999,card,failed,network_error,1,2026-08-04T02:07:57.933203
pay_01361,cust_0069,9999,wallet,success,,1,2026-07-29T03:05:57.933208
pay_01362,cust_0937,1999,wallet,success,,1,2026-08-21T10:22:57.933213
pay_01363,cust_0371,199,card,success,,1,2026-08-22T08:50:57.933219
pay_01364,cust_0004,2499,wallet,success,,1,2026-08-12T04:27:57.933224
pay_01365,cust_1027,9999,netbanking,success,,2,2026-07-28T20:25:57.933228
pay_01366,cust_0855,199,card,success,,1,2026-07-25T17:50:57.933233
pay_01367,cust_1481,299,netbanking,success,,3,2026-08-21T12:05:57.933239
pay_01368,cust_0098,299,wallet,success,,1,2026-08-21T12:11:57.933243
pay_01369,cust_1094,4999,upi,success,,1,2026-08-20T17:27:57.933248
pay_01370,cust_0744,199,card,success,,1,2026-08-18T18:56:57.933252
pay_01371,cust_0168,1499,wallet,failed,insufficient_funds,1,2026-08-13T13:15:57.933257
pay_01372,cust_0424,299,wallet,success,,2,2026-08-08T00:03:57.933261
pay_01373,cust_0855,4999,wallet,success,,1,2026-08-09T00:20:57.933266
pay_01374,cust_0292,1499,netbanking,failed,authentication_failed,1,2026-07-26T13:12:57.933271
pay_01375,cust_0697,299,upi,success,,2,2026-08-15T18:11:57.933275
pay_01376,cust_1472,1499,card,success,,1,2026-07-26T21:53:57.933280
pay_01377,cust_0783,199,upi,success,,2,2026-08-12T05:47:57.933285
pay_01378,cust_0724,499,netbanking,success,,2,2026-07-25T20:58:57.933289
pay_01379,cust_1122,199,netbanking,failed,network_error,3,2026-08-11T01:45:57.933294
pay_01380,cust_0908,2499,card,success,,2,2026-08-02T14:55:57.933299
pay_01381,cust_0880,499,upi,success,,1,2026-08-13T19:15:57.933303
pay_01382,cust_1425,4999,wallet,success,,1,2026-08-18T12:21:57.933308
pay_01383,cust_0832,9999,upi,success,,1,2026-07-27T21:25:57.933313
pay_01384,cust_0607,1499,netbanking,success,,1,2026-08-05T02:34:57.933318
pay_01385,cust_0815,2499,wallet,success,,1,2026-08-08T09:00:57.933323
pay_01386,cust_0362,1499,wallet,success,,1,2026-07-24T22:05:57.933329
pay_01387,cust_0201,499,upi,success,,1,2026-08-14T09:30:57.933333
pay_01388,cust_0514,999,card,failed,insufficient_funds,2,2026-08-17T02:05:57.933338
pay_01389,cust_1331,1999,wallet,failed,insufficient_funds,1,2026-08-15T14:16:57.933343
pay_01390,cust_0294,999,upi,success,,1,2026-08-21T04:01:57.933347
pay_01391,cust_0815,999,wallet,success,,2,2026-08-19T12:33:57.933352
pay_01392,cust_0891,499,wallet,success,,1,2026-08-12T08:02:57.933357
pay_01393,cust_1136,4999,netbanking,success,,1,2026-08-21T03:38:57.933361
pay_01394,cust_0264,199,upi,failed,limit_exceeded,1,2026-08-20T03:38:57.933366
pay_01395,cust_0144,999,netbanking,success,,1,2026-07-28T02:13:57.933371
pay_01396,cust_0562,1999,netbanking,success,,2,2026-08-11T00:45:57.933376
pay_01397,cust_1171,499,netbanking,failed,limit_exceeded,2,2026-07-24T07:07:57.933380
pay_01398,cust_1023,9999,upi,success,,1,2026-08-12T04:56:57.933385
pay_01399,cust_1119,499,upi,success,,1,2026-08-11T17:06:57.933391
pay_01400,cust_0240,9999,card,success,,1,2026-07-27T23:20:57.933396
pay_01401,cust_1396,2499,card,success,,1,2026-08-02T03:23:57.933400
pay_01402,cust_0365,2499,upi,failed,network_error,1,2026-07-26T22:05:57.933406
pay_01403,cust_0446,9999,wallet,success,,1,2026-07-22T17:07:57.933411
pay_01404,cust_0424,299,card,success,,1,2026-08-21T12:27:57.933416
pay_01405,cust_1131,1999,wallet,success,,1,2026-07-29T19:06:57.933420
pay_01406,cust_0812,1999,wallet,success,,1,2026-07-24T11:28:57.933427
pay_01407,cust_0033,9999,netbanking,success,,1,2026-08-07T22:46:57.933432
pay_01408,cust_0826,199,netbanking,failed,timeout,1,2026-08-03T13:15:57.933437
pay_01409,cust_1432,9999,upi,success,,2,2026-07-25T15:21:57.933442
pay_01410,cust_0713,2499,upi,success,,2,2026-08-02T07:08:57.933446
pay_01411,cust_0955,499,netbanking,success,,1,2026-08-19T01:57:57.933451
pay_01412,cust_1249,999,netbanking,success,,1,2026-08-15T13:54:57.933455
pay_01413,cust_0272,999,netbanking,failed,network_error,2,2026-08-12T15:51:57.933460
pay_01414,cust_0437,9999,wallet,success,,2,2026-07-28T13:03:57.933465
pay_01415,cust_0202,9999,card,success,,1,2026-07-25T07:07:57.933470
pay_01416,cust_0038,299,wallet,success,,2,2026-08-05T15:23:57.933475
pay_01417,cust_1353,1499,wallet,success,,3,2026-08-05T16:51:57.933479
pay_01418,cust_0594,1499,upi,success,,3,2026-08-02T09:10:57.933484
pay_01419,cust_0599,999,upi,success,,1,2026-08-01T07:11:57.933488
pay_01420,cust_0139,499,netbanking,success,,1,2026-08-20T20:39:57.933493
pay_01421,cust_1324,299,wallet,success,,2,2026-07-24T09:37:57.933498
pay_01422,cust_0378,299,upi,success,,1,2026-08-13T18:24:57.933503
pay_01423,cust_0213,199,netbanking,failed,insufficient_funds,1,2026-07-31T17:58:57.933507
pay_01424,cust_0023,4999,wallet,success,,1,2026-08-14T18:21:57.933512
pay_01425,cust_0547,9999,netbanking,success,,1,2026-08-08T15:06:57.933518
pay_01426,cust_1101,999,netbanking,success,,1,2026-08-07T17:28:57.933522
pay_01427,cust_0787,999,wallet,failed,limit_exceeded,1,2026-08-21T01:39:57.933528
pay_01428,cust_0404,199,upi,success,,1,2026-08-17T00:09:57.933533
pay_01429,cust_0054,1999,card,success,,1,2026-08-09T14:34:57.933538
pay_01430,cust_0837,499,upi,failed,limit_exceeded,1,2026-08-07T09:41:57.933542
pay_01431,cust_0481,2499,card,failed,limit_exceeded,1,2026-08-10T08:55:57.933547
pay_01432,cust_1032,299,upi,success,,1,2026-08-18T10:16:57.933552
pay_01433,cust_0441,9999,card,success,,1,2026-07-29T04:13:57.933557
pay_01434,cust_0268,999,wallet,failed,timeout,1,2026-08-17T21:19:57.933561
pay_01435,cust_1252,1499,wallet,success,,1,2026-08-21T22:40:57.933566
pay_01436,cust_0517,9999,wallet,success,,1,2026-07-27T08:51:57.933571
pay_01437,cust_0505,1499,wallet,failed,bank_error,1,2026-08-13T10:57:57.933576
pay_01438,cust_1055,1499,upi,failed,authentication_failed,1,2026-07-23T22:04:57.933580
pay_01439,cust_0643,299,upi,success,,2,2026-08-04T06:03:57.933585
pay_01440,cust_0449,299,netbanking,success,,1,2026-07-22T19:51:57.933590
pay_01441,cust_1106,2499,netbanking,failed,limit_exceeded,1,2026-08-08T19:37:57.933595
pay_01442,cust_1100,499,upi,success,,2,2026-07-30T00:39:57.933600
pay_01443,cust_1103,2499,netbanking,success,,2,2026-08-11T02:24:57.933604
pay_01444,cust_0626,1499,netbanking,success,,1,2026-08-21T12:40:57.933609
pay_01445,cust_0129,4999,wallet,failed,insufficient_funds,1,2026-08-16T21:01:57.933615
pay_01446,cust_1183,499,card,failed,authentication_failed,1,2026-08-03T05:24:57.933620
pay_01447,cust_1144,299,upi,failed,bank_error,1,2026-08-01T02:27:57.933625
pay_01448,cust_1310,4999,netbanking,failed,authentication_failed,1,2026-07-25T01:37:57.933631
pay_01449,cust_0329,9999,card,success,,2,2026-08-20T10:10:57.933636
pay_01450,cust_1025,1499,wallet,success,,1,2026-08-20T01:51:57.933642
pay_01451,cust_1414,299,card,success,,1,2026-08-11T07:03:57.933647
pay_01452,cust_0516,4999,wallet,failed,timeout,1,2026-08-20T13:04:57.933652
pay_01453,cust_1022,199,wallet,success,,2,2026-08-06T22:02:57.933656
pay_01454,cust_0349,999,wallet,success,,2,2026-08-19T13:06:57.933661
pay_01455,cust_0130,299,upi,success,,1,2026-08-09T22:35:57.933666
pay_01456,cust_0021,299,wallet,success,,2,2026-08-17T08:40:57.933670
pay_01457,cust_0684,4999,upi,failed,bank_error,1,2026-08-18T04:46:57.933675
pay_01458,cust_1301,499,card,success,,1,2026-08-09T17:56:57.933680
pay_01459,cust_1366,1999,netbanking,success,,2,2026-08-07T02:55:57.933685
pay_01460,cust_1305,4999,upi,failed,bank_error,1,2026-07-31T10:55:57.933693
pay_01461,cust_0692,2499,wallet,success,,1,2026-08-07T01:46:57.933698
pay_01462,cust_0766,499,upi,success,,1,2026-08-10T17:49:57.933702
pay_01463,cust_0259,2499,card,success,,2,2026-07-24T07:05:57.933707
pay_01464,cust_1091,299,wallet,failed,insufficient_funds,1,2026-07-28T20:27:57.933713
pay_01465,cust_0866,2499,card,success,,1,2026-08-07T00:14:57.933718
pay_01466,cust_1418,499,netbanking,failed,limit_exceeded,1,2026-07-26T04:01:57.933723
pay_01467,cust_0620,1499,wallet,failed,authentication_failed,1,2026-08-17T06:33:57.933728
pay_01468,cust_0427,4999,upi,success,,1,2026-08-11T18:46:57.933732
pay_01469,cust_0290,1999,upi,success,,2,2026-08-20T02:34:57.933738
pay_01470,cust_1494,1999,card,success,,2,2026-07-23T13:25:57.933743
pay_01471,cust_0893,499,card,success,,1,2026-08-12T22:15:57.933748
pay_01472,cust_1452,499,upi,success,,1,2026-08-19T15:32:57.933753
pay_01473,cust_0966,4999,wallet,success,,1,2026-07-28T21:32:57.933757
pay_01474,cust_1402,4999,netbanking,success,,1,2026-08-01T15:53:57.933762
pay_01475,cust_0456,199,card,failed,bank_error,1,2026-08-07T19:22:57.933767
pay_01476,cust_0944,4999,wallet,failed,limit_exceeded,2,2026-07-28T14:11:57.933772
pay_01477,cust_0751,1499,card,success,,1,2026-07-25T12:19:57.933777
pay_01478,cust_1068,9999,card,success,,1,2026-08-17T18:49:57.933781
pay_01479,cust_1430,4999,netbanking,success,,1,2026-08-15T04:56:57.933786
pay_01480,cust_0278,9999,wallet,failed,timeout,1,2026-08-10T07:08:57.933791
pay_01481,cust_0289,999,upi,success,,2,2026-07-24T17:05:57.933796
pay_01482,cust_1065,4999,card,success,,2,2026-08-21T19:49:57.933800
pay_01483,cust_0689,299,netbanking,success,,1,2026-08-12T15:52:57.933805
pay_01484,cust_0882,1999,upi,success,,1,2026-08-09T09:37:57.933811
pay_01485,cust_1498,4999,wallet,failed,network_error,1,2026-08-02T22:12:57.933816
pay_01486,cust_1487,999,netbanking,success,,1,2026-08-05T08:16:57.933823
pay_01487,cust_0043,2499,wallet,success,,1,2026-08-22T07:26:57.933828
pay_01488,cust_0852,499,card,success,,2,2026-08-05T15:02:57.933832
pay_01489,cust_0744,2499,upi,success,,1,2026-08-14T17:43:57.933837
pay_01490,cust_0475,299,upi,success,,1,2026-08-01T09:12:57.933841
pay_01491,cust_0465,1999,netbanking,success,,1,2026-08-13T09:25:57.933847
pay_01492,cust_0949,499,wallet,success,,1,2026-07-25T20:40:57.933851
pay_01493,cust_0463,299,wallet,success,,1,2026-08-21T17:53:57.933856
pay_01494,cust_1132,9999,card,success,,1,2026-08-13T14:11:57.933860
pay_01495,cust_1401,4999,upi,success,,1,2026-07-22T11:54:57.933865
pay_01496,cust_0069,999,netbanking,success,,2,2026-08-01T05:36:57.933870
pay_01497,cust_1372,1499,wallet,failed,limit_exceeded,1,2026-08-05T18:28:57.933874
pay_01498,cust_0563,1499,wallet,failed,timeout,1,2026-07-28T12:37:57.933879
pay_01499,cust_0633,9999,upi,success,,2,2026-08-07T23:41:57.933883
pay_01500,cust_0546,299,wallet,success,,1,2026-08-02T06:48:57.933888
pay_01501,cust_0857,999,netbanking,success,,1,2026-08-21T16:28:57.933892
pay_01502,cust_0172,999,netbanking,success,,1,2026-08-12T16:20:57.933898
pay_01503,cust_0017,1499,upi,success,,2,2026-08-05T10:07:57.933904
pay_01504,cust_0328,199,netbanking,success,,1,2026-07-29T21:47:57.933908
pay_01505,cust_1335,999,netbanking,success,,1,2026-07-23T18:44:57.933913
pay_01506,cust_1298,4999,wallet,failed,authentication_failed,2,2026-08-07T00:46:57.933917
pay_01507,cust_0496,499,card,failed,bank_error,2,2026-08-09T17:37:57.933922
pay_01508,cust_0530,1999,upi,success,,1,2026-08-03T20:08:57.933927
pay_01509,cust_0419,499,card,success,,1,2026-07-23T07:25:57.933932
pay_01510,cust_1344,199,wallet,success,,1,2026-07-30T00:21:57.933936
pay_01511,cust_0660,1999,card,success,,1,2026-07-24T11:35:57.933941
pay_01512,cust_1479,4999,card,success,,1,2026-08-06T17:21:57.933946
pay_01513,cust_0042,199,card,success,,1,2026-07-24T14:57:57.933951
pay_01514,cust_0551,199,netbanking,success,,1,2026-08-09T12:46:57.933956
pay_01515,cust_0988,2499,wallet,failed,timeout,1,2026-07-28T07:32:57.933961
pay_01516,cust_0397,1499,card,success,,1,2026-07-30T01:05:57.933965
pay_01517,cust_0541,499,netbanking,success,,1,2026-08-04T20:15:57.933970
pay_01518,cust_1157,499,wallet,success,,2,2026-08-12T13:02:57.933974
pay_01519,cust_0425,4999,wallet,failed,network_error,1,2026-07-31T10:40:57.933979
pay_01520,cust_1290,499,netbanking,failed,network_error,1,2026-08-17T01:35:57.933984
pay_01521,cust_0131,9999,wallet,success,,1,2026-08-16T04:33:57.933989
pay_01522,cust_0592,999,netbanking,success,,1,2026-08-02T00:45:57.933993
pay_01523,cust_0215,999,netbanking,success,,1,2026-07-27T00:02:57.933999
pay_01524,cust_0045,1499,netbanking,success,,1,2026-07-24T16:43:57.934004
pay_01525,cust_0730,499,netbanking,success,,2,2026-08-19T06:37:57.934008
pay_01526,cust_1421,4999,card,success,,1,2026-08-11T15:24:57.934013
pay_01527,cust_1477,999,wallet,success,,1,2026-08-17T09:34:57.934017
pay_01528,cust_1054,1999,card,failed,authentication_failed,1,2026-08-20T04:59:57.934022
pay_01529,cust_0186,499,upi,failed,timeout,2,2026-07-30T02:03:57.934027
pay_01530,cust_1198,1499,upi,success,,1,2026-07-25T11:09:57.934031
pay_01531,cust_0568,199,card,failed,network_error,1,2026-08-08T12:10:57.934036
pay_01532,cust_1331,4999,netbanking,success,,2,2026-08-15T07:17:57.934040
pay_01533,cust_0287,4999,wallet,success,,1,2026-07-31T01:07:57.934046
pay_01534,cust_0598,1999,upi,success,,1,2026-08-05T19:29:57.934051
pay_01535,cust_1484,199,upi,failed,bank_error,1,2026-08-15T15:42:57.934055
pay_01536,cust_0880,9999,netbanking,success,,1,2026-08-02T09:43:57.934060
pay_01537,cust_1348,199,wallet,success,,1,2026-08-02T03:01:57.934064
pay_01538,cust_0417,4999,card,failed,authentication_failed,1,2026-08-01T17:51:57.934069
pay_01539,cust_0974,999,card,failed,insufficient_funds,1,2026-08-07T01:28:57.934074
pay_01540,cust_0457,299,wallet,success,,1,2026-07-22T15:39:57.934078
pay_01541,cust_0711,9999,netbanking,failed,limit_exceeded,2,2026-07-24T01:09:57.934083
pay_01542,cust_0684,9999,wallet,success,,1,2026-08-18T10:04:57.934089
pay_01543,cust_0291,299,netbanking,success,,1,2026-08-11T17:15:57.934093
pay_01544,cust_0009,299,wallet,success,,1,2026-08-12T05:44:57.934098
pay_01545,cust_0912,1499,card,failed,timeout,2,2026-07-24T00:05:57.934103
pay_01546,cust_0135,4999,wallet,success,,1,2026-07-28T06:38:57.934107
pay_01547,cust_1253,2499,upi,success,,1,2026-07-28T06:14:57.934112
pay_01548,cust_1105,999,card,success,,1,2026-07-26T07:00:57.934116
pay_01549,cust_1492,2499,netbanking,failed,authentication_failed,1,2026-08-02T16:07:57.934121
pay_01550,cust_0854,299,card,failed,limit_exceeded,1,2026-08-21T01:39:57.934126
pay_01551,cust_0299,4999,upi,success,,1,2026-08-08T05:48:57.934130
pay_01552,cust_0959,299,wallet,failed,network_error,1,2026-08-19T16:15:57.934136
pay_01553,cust_0524,1499,wallet,success,,1,2026-08-11T00:25:57.934140
pay_01554,cust_0617,299,wallet,success,,1,2026-07-23T09:52:57.934146
pay_01555,cust_1305,9999,wallet,success,,1,2026-07-25T23:07:57.934150
pay_01556,cust_0695,499,wallet,success,,1,2026-07-25T12:49:57.934155
pay_01557,cust_1144,4999,card,success,,1,2026-08-01T16:41:57.934159
pay_01558,cust_1377,9999,wallet,success,,1,2026-08-20T22:48:57.934164
pay_01559,cust_0760,1499,netbanking,failed,network_error,1,2026-08-20T03:50:57.934169
pay_01560,cust_1457,9999,card,success,,1,2026-08-18T21:54:57.934173
pay_01561,cust_0562,1999,netbanking,success,,1,2026-08-11T22:50:57.934178
pay_01562,cust_0346,1999,upi,success,,1,2026-07-28T23:09:57.934183
pay_01563,cust_1292,1499,upi,success,,2,2026-07-28T06:24:57.934188
pay_01564,cust_0194,999,upi,failed,authentication_failed,1,2026-08-11T00:16:57.934192
pay_01565,cust_0701,9999,wallet,failed,network_error,2,2026-08-15T20:48:57.934197
pay_01566,cust_1036,499,netbanking,success,,1,2026-08-16T10:12:57.934201
pay_01567,cust_1048,4999,netbanking,failed,authentication_failed,1,2026-07-31T06:55:57.934206
pay_01568,cust_0508,9999,netbanking,success,,1,2026-07-24T13:32:57.934211
pay_01569,cust_1469,499,netbanking,failed,limit_exceeded,2,2026-08-02T00:24:57.934215
pay_01570,cust_0345,2499,netbanking,success,,1,2026-08-21T10:42:57.934219
pay_01571,cust_0790,1999,card,success,,1,2026-08-05T02:01:57.934224
pay_01572,cust_1306,4999,netbanking,failed,authentication_failed,1,2026-08-16T07:27:57.934228
