payment_id,amount,failure_reason,attempt_number,recommended_action,decision_reason,expected_recovery_value,audit_status
pay_04116,999,limit_exceeded,2,CUSTOMER_ACTION,Customer-controlled payment issue; customer intervention required,299.7,DECISION_RECORDED
pay_04117,4999,limit_exceeded,1,CUSTOMER_ACTION,Customer-controlled payment issue; customer intervention required,1499.7,DECISION_RECORDED
pay_04120,1999,bank_error,2,RETRY_PAYMENT,Temporary technical failure; bounded retry is appropriate,1099.45,DECISION_RECORDED
pay_04123,499,network_error,1,RETRY_PAYMENT,Temporary technical failure; bounded retry is appropriate,299.4,DECISION_RECORDED
pay_04124,4999,network_error,1,RETRY_PAYMENT,Temporary technical failure; bounded retry is appropriate,2999.4,DECISION_RECORDED
pay_04125,1999,authentication_failed,1,AUTHENTICATION,Payment authentication is required,499.75,DECISION_RECORDED
pay_04126,1499,authentication_failed,1,AUTHENTICATION,Payment authentication is required,374.75,DECISION_RECORDED
pay_04127,499,authentication_failed,1,AUTHENTICATION,Payment authentication is required,124.75,DECISION_RECORDED
pay_04135,2499,timeout,1,RETRY_PAYMENT,Temporary technical failure; bounded retry is appropriate,1624.3500000000001,DECISION_RECORDED
pay_04139,1499,bank_error,1,RETRY_PAYMENT,Temporary technical failure; bounded retry is appropriate,824.45,DECISION_RECORDED
pay_04143,199,bank_error,1,RETRY_PAYMENT,Temporary technical failure; bounded retry is appropriate,109.45,DECISION_RECORDED
pay_04158,999,bank_error,1,RETRY_PAYMENT,Temporary technical failure; bounded retry is appropriate,549.45,DECISION_RECORDED
pay_04164,499,timeout,1,RETRY_PAYMENT,Temporary technical failure; bounded retry is appropriate,324.35,DECISION_RECORDED
pay_04165,4999,timeout,1,RETRY_PAYMENT,Temporary technical failure; bounded retry is appropriate,3249.35,DECISION_RECORDED
pay_04166,1999,timeout,1,RETRY_PAYMENT,Temporary technical failure; bounded retry is appropriate,1299.3500000000001,DECISION_RECORDED
pay_04170,1499,insufficient_funds,1,CUSTOMER_ACTION,Customer-controlled payment issue; customer intervention required,524.65,DECISION_RECORDED
pay_04174,4999,network_error,1,RETRY_PAYMENT,Temporary technical failure; bounded retry is appropriate,2999.4,DECISION_RECORDED
pay_04175,999,authentication_failed,1,AUTHENTICATION,Payment authentication is required,249.75,DECISION_RECORDED
pay_04178,199,network_error,1,RETRY_PAYMENT,Temporary technical failure; bounded retry is appropriate,119.39999999999999,DECISION_RECORDED
pay_04184,2499,authentication_failed,2,AUTHENTICATION,Payment authentication is required,624.75,DECISION_RECORDED
pay_04185,299,network_error,2,RETRY_PAYMENT,Temporary technical failure; bounded retry is appropriate,179.4,DECISION_RECORDED
pay_04188,299,bank_error,3,ESCALATE,Stopping rule triggered: 3 or more previous attempts,164.45000000000002,DECISION_RECORDED
pay_04191,999,limit_exceeded,1,CUSTOMER_ACTION,Customer-controlled payment issue; customer intervention required,299.7,DECISION_RECORDED
pay_04192,1999,timeout,1,RETRY_PAYMENT,Temporary technical failure; bounded retry is appropriate,1299.3500000000001,DECISION_RECORDED
pay_04193,299,limit_exceeded,1,CUSTOMER_ACTION,Customer-controlled payment issue; customer intervention required,89.7,DECISION_RECORDED
pay_04194,9999,timeout,2,RETRY_PAYMENT,Temporary technical failure; bounded retry is appropriate,6499.35,DECISION_RECORDED
pay_04198,299,bank_error,2,RETRY_PAYMENT,Temporary technical failure; bounded retry is appropriate,164.45000000000002,DECISION_RECORDED
pay_04200,9999,authentication_failed,1,AUTHENTICATION,Payment authentication is required,2499.75,DECISION_RECORDED
pay_04201,499,bank_error,1,RETRY_PAYMENT,Temporary technical failure; bounded retry is appropriate,274.45000000000005,DECISION_RECORDED
pay_04203,1499,insufficient_funds,1,CUSTOMER_ACTION,Customer-controlled payment issue; customer intervention required,524.65,DECISION_RECORDED
pay_04204,2499,limit_exceeded,1,CUSTOMER_ACTION,Customer-controlled payment issue; customer intervention required,749.6999999999999,DECISION_RECORDED
pay_04205,9999,timeout,2,RETRY_PAYMENT,Temporary technical failure; bounded retry is appropriate,6499.35,DECISION_RECORDED
pay_04211,199,timeout,1,RETRY_PAYMENT,Temporary technical failure; bounded retry is appropriate,129.35,DECISION_RECORDED
pay_04214,299,bank_error,1,RETRY_PAYMENT,Temporary technical failure; bounded retry is appropriate,164.45000000000002,DECISION_RECORDED
pay_04220,1999,insufficient_funds,2,CUSTOMER_ACTION,Customer-controlled payment issue; customer intervention required,699.65,DECISION_RECORDED
pay_04226,1999,timeout,1,RETRY_PAYMENT,Temporary technical failure; bounded retry is appropriate,1299.3500000000001,DECISION_RECORDED
pay_04228,299,insufficient_funds,1,CUSTOMER_ACTION,Customer-controlled payment issue; customer intervention required,104.64999999999999,DECISION_RECORDED
pay_04235,9999,limit_exceeded,2,CUSTOMER_ACTION,Customer-controlled payment issue; customer intervention required,2999.7,DECISION_RECORDED
pay_04236,1999,network_error,1,RETRY_PAYMENT,Temporary technical failure; bounded retry is appropriate,1199.3999999999999,DECISION_RECORDED
pay_04239,499,network_error,1,RETRY_PAYMENT,Temporary technical failure; bounded retry is appropriate,299.4,DECISION_RECORDED
pay_04241,9999,bank_error,1,RETRY_PAYMENT,Temporary technical failure; bounded retry is appropriate,5499.450000000001,DECISION_RECORDED
pay_04243,299,network_error,2,RETRY_PAYMENT,Temporary technical failure; bounded retry is appropriate,179.4,DECISION_RECORDED
pay_04251,4999,network_error,1,RETRY_PAYMENT,Temporary technical failure; bounded retry is appropriate,2999.4,DECISION_RECORDED
pay_04252,199,bank_error,2,RETRY_PAYMENT,Temporary technical failure; bounded retry is appropriate,109.45,DECISION_RECORDED
pay_04253,199,limit_exceeded,1,CUSTOMER_ACTION,Customer-controlled payment issue; customer intervention required,59.699999999999996,DECISION_RECORDED
pay_04258,1999,authentication_failed,1,AUTHENTICATION,Payment authentication is required,499.75,DECISION_RECORDED
pay_04260,4999,insufficient_funds,1,CUSTOMER_ACTION,Customer-controlled payment issue; customer intervention required,1749.6499999999999,DECISION_RECORDED
pay_04266,199,bank_error,1,RETRY_PAYMENT,Temporary technical failure; bounded retry is appropriate,109.45,DECISION_RECORDED
pay_04270,1499,network_error,1,RETRY_PAYMENT,Temporary technical failure; bounded retry is appropriate,899.4,DECISION_RECORDED
pay_04272,199,network_error,1,RETRY_PAYMENT,Temporary technical failure; bounded retry is appropriate,119.39999999999999,DECISION_RECORDED
pay_04276,299,authentication_failed,1,AUTHENTICATION,Payment authentication is required,74.75,DECISION_RECORDED
pay_04280,1999,authentication_failed,1,AUTHENTICATION,Payment authentication is required,499.75,DECISION_RECORDED
pay_04284,199,limit_exceeded,1,CUSTOMER_ACTION,Customer-controlled payment issue; customer intervention required,59.699999999999996,DECISION_RECORDED
pay_04286,2499,insufficient_funds,1,CUSTOMER_ACTION,Customer-controlled payment issue; customer intervention required,874.65,DECISION_RECORDED
pay_04288,999,bank_error,1,RETRY_PAYMENT,Temporary technical failure; bounded retry is appropriate,549.45,DECISION_RECORDED
pay_04289,299,network_error,1,RETRY_PAYMENT,Temporary technical failure; bounded retry is appropriate,179.4,DECISION_RECORDED
pay_04296,499,timeout,2,RETRY_PAYMENT,Temporary technical failure; bounded retry is appropriate,324.35,DECISION_RECORDED
pay_04300,4999,network_error,1,RETRY_PAYMENT,Temporary technical failure; bounded retry is appropriate,2999.4,DECISION_RECORDED
pay_04301,1499,network_error,1,RETRY_PAYMENT,Temporary technical failure; bounded retry is appropriate,899.4,DECISION_RECORDED
pay_04302,199,timeout,2,RETRY_PAYMENT,Temporary technical failure; bounded retry is appropriate,129.35,DECISION_RECORDED
pay_04304,199,insufficient_funds,1,CUSTOMER_ACTION,Customer-controlled payment issue; customer intervention required,69.64999999999999,DECISION_RECORDED
pay_04305,2499,insufficient_funds,1,CUSTOMER_ACTION,Customer-controlled payment issue; customer intervention required,874.65,DECISION_RECORDED
pay_04307,9999,network_error,2,RETRY_PAYMENT,Temporary technical failure; bounded retry is appropriate,5999.4,DECISION_RECORDED
pay_04311,9999,insufficient_funds,1,CUSTOMER_ACTION,Customer-controlled payment issue; customer intervention required,3499.6499999999996,DECISION_RECORDED
pay_04332,1999,network_error,1,RETRY_PAYMENT,Temporary technical failure; bounded retry is appropriate,1199.3999999999999,DECISION_RECORDED
pay_04333,2499,authentication_failed,1,AUTHENTICATION,Payment authentication is required,624.75,DECISION_RECORDED
pay_04335,299,network_error,1,RETRY_PAYMENT,Temporary technical failure; bounded retry is appropriate,179.4,DECISION_RECORDED
pay_04336,299,bank_error,1,RETRY_PAYMENT,Temporary technical failure; bounded retry is appropriate,164.45000000000002,DECISION_RECORDED
pay_04337,299,insufficient_funds,1,CUSTOMER_ACTION,Customer-controlled payment issue; customer intervention required,104.64999999999999,DECISION_RECORDED
pay_04343,299,bank_error,1,RETRY_PAYMENT,Temporary technical failure; bounded retry is appropriate,164.45000000000002,DECISION_RECORDED
pay_04344,9999,network_error,1,RETRY_PAYMENT,Temporary technical failure; bounded retry is appropriate,5999.4,DECISION_RECORDED
pay_04346,1499,bank_error,1,RETRY_PAYMENT,Temporary technical failure; bounded retry is appropriate,824.45,DECISION_RECORDED
pay_04355,4999,insufficient_funds,1,CUSTOMER_ACTION,Customer-controlled payment issue; customer intervention required,1749.6499999999999,DECISION_RECORDED
pay_04357,999,bank_error,1,RETRY_PAYMENT,Temporary technical failure; bounded retry is appropriate,549.45,DECISION_RECORDED
pay_04368,499,network_error,1,RETRY_PAYMENT,Temporary technical failure; bounded retry is appropriate,299.4,DECISION_RECORDED
pay_04370,2499,limit_exceeded,1,CUSTOMER_ACTION,Customer-controlled payment issue; customer intervention required,749.6999999999999,DECISION_RECORDED
pay_04373,299,timeout,2,RETRY_PAYMENT,Temporary technical failure; bounded retry is appropriate,194.35,DECISION_RECORDED
pay_04376,4999,limit_exceeded,1,CUSTOMER_ACTION,Customer-controlled payment issue; customer intervention required,1499.7,DECISION_RECORDED
pay_04379,199,network_error,2,RETRY_PAYMENT,Temporary technical failure; bounded retry is appropriate,119.39999999999999,DECISION_RECORDED
pay_04382,2499,limit_exceeded,1,CUSTOMER_ACTION,Customer-controlled payment issue; customer intervention required,749.6999999999999,DECISION_RECORDED
pay_04385,199,insufficient_funds,3,ESCALATE,Stopping rule triggered: 3 or more previous attempts,69.64999999999999,DECISION_RECORDED
pay_04386,4999,network_error,1,RETRY_PAYMENT,Temporary technical failure; bounded retry is appropriate,2999.4,DECISION_RECORDED
pay_04387,499,timeout,2,RETRY_PAYMENT,Temporary technical failure; bounded retry is appropriate,324.35,DECISION_RECORDED
pay_04391,1999,network_error,1,RETRY_PAYMENT,Temporary technical failure; bounded retry is appropriate,1199.3999999999999,DECISION_RECORDED
pay_04392,199,insufficient_funds,3,ESCALATE,Stopping rule triggered: 3 or more previous attempts,69.64999999999999,DECISION_RECORDED
pay_04397,4999,bank_error,2,RETRY_PAYMENT,Temporary technical failure; bounded retry is appropriate,2749.4500000000003,DECISION_RECORDED
pay_04403,499,timeout,1,RETRY_PAYMENT,Temporary technical failure; bounded retry is appropriate,324.35,DECISION_RECORDED
pay_04405,9999,bank_error,1,RETRY_PAYMENT,Temporary technical failure; bounded retry is appropriate,5499.450000000001,DECISION_RECORDED
pay_04408,999,limit_exceeded,1,CUSTOMER_ACTION,Customer-controlled payment issue; customer intervention required,299.7,DECISION_RECORDED
pay_04416,199,timeout,1,RETRY_PAYMENT,Temporary technical failure; bounded retry is appropriate,129.35,DECISION_RECORDED
pay_04422,999,insufficient_funds,1,CUSTOMER_ACTION,Customer-controlled payment issue; customer intervention required,349.65,DECISION_RECORDED
pay_04424,1499,limit_exceeded,1,CUSTOMER_ACTION,Customer-controlled payment issue; customer intervention required,449.7,DECISION_RECORDED
pay_04429,9999,network_error,1,RETRY_PAYMENT,Temporary technical failure; bounded retry is appropriate,5999.4,DECISION_RECORDED
pay_04431,9999,timeout,1,RETRY_PAYMENT,Temporary technical failure; bounded retry is appropriate,6499.35,DECISION_RECORDED
pay_04433,1499,authentication_failed,1,AUTHENTICATION,Payment authentication is required,374.75,DECISION_RECORDED
pay_04437,4999,timeout,1,RETRY_PAYMENT,Temporary technical failure; bounded retry is appropriate,3249.35,DECISION_RECORDED
pay_04438,999,insufficient_funds,2,CUSTOMER_ACTION,Customer-controlled payment issue; customer intervention required,349.65,DECISION_RECORDED
pay_04446,4999,bank_error,1,RETRY_PAYMENT,Temporary technical failure; bounded retry is appropriate,2749.4500000000003,DECISION_RECORDED
pay_04449,999,bank_error,1,RETRY_PAYMENT,Temporary technical failure; bounded retry is appropriate,549.45,DECISION_RECORDED
pay_04451,1999,timeout,2,RETRY_PAYMENT,Temporary technical failure; bounded retry is appropriate,1299.3500000000001,DECISION_RECORDED
pay_04456,9999,authentication_failed,2,AUTHENTICATION,Payment authentication is required,2499.75,DECISION_RECORDED
pay_04462,9999,timeout,1,RETRY_PAYMENT,Temporary technical failure; bounded retry is appropriate,6499.35,DECISION_RECORDED
pay_04470,999,authentication_failed,3,ESCALATE,Stopping rule triggered: 3 or more previous attempts,249.75,DECISION_RECORDED
pay_04476,499,timeout,1,RETRY_PAYMENT,Temporary technical failure; bounded retry is appropriate,324.35,DECISION_RECORDED
pay_04478,999,bank_error,1,RETRY_PAYMENT,Temporary technical failure; bounded retry is appropriate,549.45,DECISION_RECORDED
pay_04479,499,authentication_failed,1,AUTHENTICATION,Payment authentication is required,124.75,DECISION_RECORDED
pay_04487,299,network_error,1,RETRY_PAYMENT,Temporary technical failure; bounded retry is appropriate,179.4,DECISION_RECORDED
pay_04492,1499,insufficient_funds,1,CUSTOMER_ACTION,Customer-controlled payment issue; customer intervention required,524.65,DECISION_RECORDED
pay_04498,9999,insufficient_funds,1,CUSTOMER_ACTION,Customer-controlled payment issue; customer intervention required,3499.6499999999996,DECISION_RECORDED
pay_04505,2499,bank_error,1,RETRY_PAYMENT,Temporary technical failure; bounded retry is appropriate,1374.45,DECISION_RECORDED
pay_04509,499,insufficient_funds,1,CUSTOMER_ACTION,Customer-controlled payment issue; customer intervention required,174.64999999999998,DECISION_RECORDED
pay_04511,999,timeout,1,RETRY_PAYMENT,Temporary technical failure; bounded retry is appropriate,649.35,DECISION_RECORDED
pay_04520,1999,bank_error,1,RETRY_PAYMENT,Temporary technical failure; bounded retry is appropriate,1099.45,DECISION_RECORDED
pay_04521,999,authentication_failed,1,AUTHENTICATION,Payment authentication is required,249.75,DECISION_RECORDED
pay_04531,4999,limit_exceeded,1,CUSTOMER_ACTION,Customer-controlled payment issue; customer intervention required,1499.7,DECISION_RECORDED
pay_04537,499,authentication_failed,3,ESCALATE,Stopping rule triggered: 3 or more previous attempts,124.75,DECISION_RECORDED
pay_04539,2499,network_error,3,ESCALATE,Stopping rule triggered: 3 or more previous attempts,1499.3999999999999,DECISION_RECORDED
pay_04544,199,timeout,1,RETRY_PAYMENT,Temporary technical failure; bounded retry is appropriate,129.35,DECISION_RECORDED
pay_04545,199,network_error,1,RETRY_PAYMENT,Temporary technical failure; bounded retry is appropriate,119.39999999999999,DECISION_RECORDED
pay_04556,9999,bank_error,1,RETRY_PAYMENT,Temporary technical failure; bounded retry is appropriate,5499.450000000001,DECISION_RECORDED
pay_04557,9999,limit_exceeded,1,CUSTOMER_ACTION,Customer-controlled payment issue; customer intervention required,2999.7,DECISION_RECORDED
pay_04559,1499,network_error,1,RETRY_PAYMENT,Temporary technical failure; bounded retry is appropriate,899.4,DECISION_RECORDED
pay_04563,999,network_error,1,RETRY_PAYMENT,Temporary technical failure; bounded retry is appropriate,599.4,DECISION_RECORDED
pay_04564,2499,authentication_failed,1,AUTHENTICATION,Payment authentication is required,624.75,DECISION_RECORDED
pay_04566,299,timeout,1,RETRY_PAYMENT,Temporary technical failure; bounded retry is appropriate,194.35,DECISION_RECORDED
pay_04576,9999,bank_error,1,RETRY_PAYMENT,Temporary technical failure; bounded retry is appropriate,5499.450000000001,DECISION_RECORDED
pay_04577,2499,network_error,1,RETRY_PAYMENT,Temporary technical failure; bounded retry is appropriate,1499.3999999999999,DECISION_RECORDED
pay_04578,299,insufficient_funds,1,CUSTOMER_ACTION,Customer-controlled payment issue; customer intervention required,104.64999999999999,DECISION_RECORDED
pay_04580,1999,bank_error,1,RETRY_PAYMENT,Temporary technical failure; bounded retry is appropriate,1099.45,DECISION_RECORDED
pay_04583,1999,timeout,2,RETRY_PAYMENT,Temporary technical failure; bounded retry is appropriate,1299.3500000000001,DECISION_RECORDED
pay_04585,4999,timeout,1,RETRY_PAYMENT,Temporary technical failure; bounded retry is appropriate,3249.35,DECISION_RECORDED
pay_04592,999,authentication_failed,1,AUTHENTICATION,Payment authentication is required,249.75,DECISION_RECORDED
pay_04601,1499,insufficient_funds,1,CUSTOMER_ACTION,Customer-controlled payment issue; customer intervention required,524.65,DECISION_RECORDED
pay_04606,2499,bank_error,1,RETRY_PAYMENT,Temporary technical failure; bounded retry is appropriate,1374.45,DECISION_RECORDED
pay_04613,499,network_error,3,ESCALATE,Stopping rule triggered: 3 or more previous attempts,299.4,DECISION_RECORDED
pay_04615,1499,authentication_failed,1,AUTHENTICATION,Payment authentication is required,374.75,DECISION_RECORDED
pay_04626,4999,bank_error,1,RETRY_PAYMENT,Temporary technical failure; bounded retry is appropriate,2749.4500000000003,DECISION_RECORDED
pay_04629,199,authentication_failed,2,AUTHENTICATION,Payment authentication is required,49.75,DECISION_RECORDED
pay_04631,9999,insufficient_funds,1,CUSTOMER_ACTION,Customer-controlled payment issue; customer intervention required,3499.6499999999996,DECISION_RECORDED
pay_04636,9999,insufficient_funds,1,CUSTOMER_ACTION,Customer-controlled payment issue; customer intervention required,3499.6499999999996,DECISION_RECORDED
pay_04637,2499,bank_error,1,RETRY_PAYMENT,Temporary technical failure; bounded retry is appropriate,1374.45,DECISION_RECORDED
pay_04638,999,authentication_failed,1,AUTHENTICATION,Payment authentication is required,249.75,DECISION_RECORDED
pay_04642,1999,insufficient_funds,1,CUSTOMER_ACTION,Customer-controlled payment issue; customer intervention required,699.65,DECISION_RECORDED
pay_04650,4999,network_error,1,RETRY_PAYMENT,Temporary technical failure; bounded retry is appropriate,2999.4,DECISION_RECORDED
pay_04664,2499,limit_exceeded,2,CUSTOMER_ACTION,Customer-controlled payment issue; customer intervention required,749.6999999999999,DECISION_RECORDED
pay_04677,299,insufficient_funds,1,CUSTOMER_ACTION,Customer-controlled payment issue; customer intervention required,104.64999999999999,DECISION_RECORDED
pay_04678,4999,authentication_failed,1,AUTHENTICATION,Payment authentication is required,1249.75,DECISION_RECORDED
pay_04685,1499,authentication_failed,1,AUTHENTICATION,Payment authentication is required,374.75,DECISION_RECORDED
pay_04688,1999,authentication_failed,1,AUTHENTICATION,Payment authentication is required,499.75,DECISION_RECORDED
pay_04694,4999,insufficient_funds,2,CUSTOMER_ACTION,Customer-controlled payment issue; customer intervention required,1749.6499999999999,DECISION_RECORDED
pay_04723,1999,network_error,1,RETRY_PAYMENT,Temporary technical failure; bounded retry is appropriate,1199.3999999999999,DECISION_RECORDED
pay_04724,9999,limit_exceeded,1,CUSTOMER_ACTION,Customer-controlled payment issue; customer intervention required,2999.7,DECISION_RECORDED
pay_04729,299,insufficient_funds,1,CUSTOMER_ACTION,Customer-controlled payment issue; customer intervention required,104.64999999999999,DECISION_RECORDED
pay_04737,999,bank_error,1,RETRY_PAYMENT,Temporary technical failure; bounded retry is appropriate,549.45,DECISION_RECORDED
pay_04749,199,network_error,1,RETRY_PAYMENT,Temporary technical failure; bounded retry is appropriate,119.39999999999999,DECISION_RECORDED
pay_04750,1999,authentication_failed,1,AUTHENTICATION,Payment authentication is required,499.75,DECISION_RECORDED
pay_04763,4999,limit_exceeded,1,CUSTOMER_ACTION,Customer-controlled payment issue; customer intervention required,1499.7,DECISION_RECORDED
pay_04766,299,authentication_failed,3,ESCALATE,Stopping rule triggered: 3 or more previous attempts,74.75,DECISION_RECORDED
pay_04774,1999,authentication_failed,1,AUTHENTICATION,Payment authentication is required,499.75,DECISION_RECORDED
pay_04782,1499,timeout,2,RETRY_PAYMENT,Temporary technical failure; bounded retry is appropriate,974.35,DECISION_RECORDED
pay_04783,199,limit_exceeded,2,CUSTOMER_ACTION,Customer-controlled payment issue; customer intervention required,59.699999999999996,DECISION_RECORDED
pay_04790,1499,timeout,2,RETRY_PAYMENT,Temporary technical failure; bounded retry is appropriate,974.35,DECISION_RECORDED
pay_04804,1999,authentication_failed,1,AUTHENTICATION,Payment authentication is required,499.75,DECISION_RECORDED
pay_04810,4999,bank_error,1,RETRY_PAYMENT,Temporary technical failure; bounded retry is appropriate,2749.4500000000003,DECISION_RECORDED
pay_04817,499,limit_exceeded,2,CUSTOMER_ACTION,Customer-controlled payment issue; customer intervention required,149.7,DECISION_RECORDED
pay_04818,9999,network_error,1,RETRY_PAYMENT,Temporary technical failure; bounded retry is appropriate,5999.4,DECISION_RECORDED
pay_04819,299,limit_exceeded,1,CUSTOMER_ACTION,Customer-controlled payment issue; customer intervention required,89.7,DECISION_RECORDED
pay_04826,1999,bank_error,1,RETRY_PAYMENT,Temporary technical failure; bounded retry is appropriate,1099.45,DECISION_RECORDED
pay_04828,1999,insufficient_funds,1,CUSTOMER_ACTION,Customer-controlled payment issue; customer intervention required,699.65,DECISION_RECORDED
pay_04829,199,network_error,1,RETRY_PAYMENT,Temporary technical failure; bounded retry is appropriate,119.39999999999999,DECISION_RECORDED
pay_04830,199,limit_exceeded,1,CUSTOMER_ACTION,Customer-controlled payment issue; customer intervention required,59.699999999999996,DECISION_RECORDED
pay_04835,1499,network_error,1,RETRY_PAYMENT,Temporary technical failure; bounded retry is appropriate,899.4,DECISION_RECORDED
pay_04837,9999,limit_exceeded,1,CUSTOMER_ACTION,Customer-controlled payment issue; customer intervention required,2999.7,DECISION_RECORDED
pay_04838,999,limit_exceeded,1,CUSTOMER_ACTION,Customer-controlled payment issue; customer intervention required,299.7,DECISION_RECORDED
pay_04839,299,authentication_failed,1,AUTHENTICATION,Payment authentication is required,74.75,DECISION_RECORDED
pay_04841,9999,insufficient_funds,1,CUSTOMER_ACTION,Customer-controlled payment issue; customer intervention required,3499.6499999999996,DECISION_RECORDED
pay_04842,1499,limit_exceeded,2,CUSTOMER_ACTION,Customer-controlled payment issue; customer intervention required,449.7,DECISION_RECORDED
pay_04844,299,bank_error,1,RETRY_PAYMENT,Temporary technical failure; bounded retry is appropriate,164.45000000000002,DECISION_RECORDED
pay_04846,499,network_error,1,RETRY_PAYMENT,Temporary technical failure; bounded retry is appropriate,299.4,DECISION_RECORDED
pay_04849,1999,limit_exceeded,1,CUSTOMER_ACTION,Customer-controlled payment issue; customer intervention required,599.6999999999999,DECISION_RECORDED
pay_04851,299,authentication_failed,1,AUTHENTICATION,Payment authentication is required,74.75,DECISION_RECORDED
pay_04855,1999,limit_exceeded,1,CUSTOMER_ACTION,Customer-controlled payment issue; customer intervention required,599.6999999999999,DECISION_RECORDED
pay_04856,2499,network_error,1,RETRY_PAYMENT,Temporary technical failure; bounded retry is appropriate,1499.3999999999999,DECISION_RECORDED
pay_04861,2499,limit_exceeded,2,CUSTOMER_ACTION,Customer-controlled payment issue; customer intervention required,749.6999999999999,DECISION_RECORDED
pay_04866,299,network_error,1,RETRY_PAYMENT,Temporary technical failure; bounded retry is appropriate,179.4,DECISION_RECORDED
pay_04867,1499,authentication_failed,1,AUTHENTICATION,Payment authentication is required,374.75,DECISION_RECORDED
pay_04868,4999,bank_error,2,RETRY_PAYMENT,Temporary technical failure; bounded retry is appropriate,2749.4500000000003,DECISION_RECORDED
pay_04870,1999,insufficient_funds,1,CUSTOMER_ACTION,Customer-controlled payment issue; customer intervention required,699.65,DECISION_RECORDED
pay_04873,499,insufficient_funds,1,CUSTOMER_ACTION,Customer-controlled payment issue; customer intervention required,174.64999999999998,DECISION_RECORDED
pay_04875,9999,timeout,1,RETRY_PAYMENT,Temporary technical failure; bounded retry is appropriate,6499.35,DECISION_RECORDED
pay_04881,4999,insufficient_funds,2,CUSTOMER_ACTION,Customer-controlled payment issue; customer intervention required,1749.6499999999999,DECISION_RECORDED
pay_04885,999,bank_error,1,RETRY_PAYMENT,Temporary technical failure; bounded retry is appropriate,549.45,DECISION_RECORDED
pay_04896,999,insufficient_funds,2,CUSTOMER_ACTION,Customer-controlled payment issue; customer intervention required,349.65,DECISION_RECORDED
pay_04898,299,insufficient_funds,1,CUSTOMER_ACTION,Customer-controlled payment issue; customer intervention required,104.64999999999999,DECISION_RECORDED
pay_04900,1999,authentication_failed,1,AUTHENTICATION,Payment authentication is required,499.75,DECISION_RECORDED
pay_04905,999,timeout,1,RETRY_PAYMENT,Temporary technical failure; bounded retry is appropriate,649.35,DECISION_RECORDED
pay_04909,4999,bank_error,2,RETRY_PAYMENT,Temporary technical failure; bounded retry is appropriate,2749.4500000000003,DECISION_RECORDED
pay_04911,1999,limit_exceeded,1,CUSTOMER_ACTION,Customer-controlled payment issue; customer intervention required,599.6999999999999,DECISION_RECORDED
pay_04918,1999,authentication_failed,1,AUTHENTICATION,Payment authentication is required,499.75,DECISION_RECORDED
pay_04928,4999,limit_exceeded,2,CUSTOMER_ACTION,Customer-controlled payment issue; customer intervention required,1499.7,DECISION_RECORDED
pay_04931,1999,network_error,1,RETRY_PAYMENT,Temporary technical failure; bounded retry is appropriate,1199.3999999999999,DECISION_RECORDED
pay_04940,199,limit_exceeded,1,CUSTOMER_ACTION,Customer-controlled payment issue; customer intervention required,59.699999999999996,DECISION_RECORDED
pay_04947,1999,network_error,1,RETRY_PAYMENT,Temporary technical failure; bounded retry is appropriate,1199.3999999999999,DECISION_RECORDED
pay_04948,1999,insufficient_funds,1,CUSTOMER_ACTION,Customer-controlled payment issue; customer intervention required,699.65,DECISION_RECORDED
pay_04950,499,network_error,1,RETRY_PAYMENT,Temporary technical failure; bounded retry is appropriate,299.4,DECISION_RECORDED
pay_04952,1499,bank_error,2,RETRY_PAYMENT,Temporary technical failure; bounded retry is appropriate,824.45,DECISION_RECORDED
pay_04957,499,network_error,1,RETRY_PAYMENT,Temporary technical failure; bounded retry is appropriate,299.4,DECISION_RECORDED
pay_04961,2499,network_error,1,RETRY_PAYMENT,Temporary technical failure; bounded retry is appropriate,1499.3999999999999,DECISION_RECORDED
pay_04962,499,insufficient_funds,2,CUSTOMER_ACTION,Customer-controlled payment issue; customer intervention required,174.64999999999998,DECISION_RECORDED
pay_04967,999,limit_exceeded,1,CUSTOMER_ACTION,Customer-controlled payment issue; customer intervention required,299.7,DECISION_RECORDED
pay_04970,9999,timeout,1,RETRY_PAYMENT,Temporary technical failure; bounded retry is appropriate,6499.35,DECISION_RECORDED
pay_04972,9999,limit_exceeded,1,CUSTOMER_ACTION,Customer-controlled payment issue; customer intervention required,2999.7,DECISION_RECORDED
pay_04974,199,limit_exceeded,2,CUSTOMER_ACTION,Customer-controlled payment issue; customer intervention required,59.699999999999996,DECISION_RECORDED
pay_04978,9999,authentication_failed,3,ESCALATE,Stopping rule triggered: 3 or more previous attempts,2499.75,DECISION_RECORDED
pay_04986,9999,authentication_failed,1,AUTHENTICATION,Payment authentication is required,2499.75,DECISION_RECORDED
pay_04987,1499,authentication_failed,1,AUTHENTICATION,Payment authentication is required,374.75,DECISION_RECORDED
pay_04989,299,bank_error,1,RETRY_PAYMENT,Temporary technical failure; bounded retry is appropriate,164.45000000000002,DECISION_RECORDED
pay_04994,299,network_error,1,RETRY_PAYMENT,Temporary technical failure; bounded retry is appropriate,179.4,DECISION_RECORDED
pay_04995,499,timeout,2,RETRY_PAYMENT,Temporary technical failure; bounded retry is appropriate,324.35,DECISION_RECORDED
pay_04997,299,insufficient_funds,1,CUSTOMER_ACTION,Customer-controlled payment issue; customer intervention required,104.64999999999999,DECISION_RECORDED
